repo_url,oai_url,repo_type,org_url,doar_uri,repo_domain
http://www.oucs.ox.ac.uk/ww1lit/,NA,disciplinary,http://www.ox.ac.uk/,http://v2.sherpa.ac.uk/id/repository/1410,oucs.ox.ac.uk
http://researcharchive.wintec.ac.nz/,http://researcharchive.wintec.ac.nz/cgi/oai2,institutional,http://www.wintec.ac.nz/,http://v2.sherpa.ac.uk/id/repository/1411,researcharchive.wintec.ac.nz
https://helvia.uco.es/,https://helvia.uco.es/oai/request,institutional,http://www.uco.es/,http://v2.sherpa.ac.uk/id/repository/1412,helvia.uco.es
http://zaguan.unizar.es/,NA,institutional,http://www.unizar.es/,http://v2.sherpa.ac.uk/id/repository/1413,zaguan.unizar.es
http://mord.mona.uwi.edu/,NA,institutional,http://www.mona.uwi.edu/,http://v2.sherpa.ac.uk/id/repository/1414,mord.mona.uwi.edu
http://s-space.snu.ac.kr/,NA,institutional,http://www.snu.ac.kr/index.html,http://v2.sherpa.ac.uk/id/repository/1415,s-space.snu.ac.kr
http://repository.ipu-japan.ac.jp/,http://repository.ipu-japan.ac.jp/oai/Request,institutional,http://www.ipu-japan.jp/,http://v2.sherpa.ac.uk/id/repository/1416,repository.ipu-japan.ac.jp
http://ccdl.libraries.claremont.edu/collection.php?alias=irw,http://ccdl.libraries.claremont.edu/,institutional,http://www.cuc.claremont.edu/,http://v2.sherpa.ac.uk/id/repository/1417,ccdl.libraries.claremont.edu
http://www.nanoarchive.org/,http://www.nanoarchive.org/cgi/oai2,disciplinary,http://www.nano.org.uk/,http://v2.sherpa.ac.uk/id/repository/1418,nanoarchive.org
http://ria.asturias.es/,http://ria.asturias.es/dspace-oai/request,governmental,http://www.asturias.es/,http://v2.sherpa.ac.uk/id/repository/1420,ria.asturias.es
http://research.uni-sofia.bg/,http://research.uni-sofia.bg/oai/request,institutional,http://www.uni-sofia.bg/,http://v2.sherpa.ac.uk/id/repository/1421,research.uni-sofia.bg
http://dlib.etc.ucla.edu/projects/Karnak/,NA,disciplinary,http://www.universityofcalifornia.edu/,http://v2.sherpa.ac.uk/id/repository/1422,dlib.etc.ucla.edu
http://www.search4dev.nl/home,http://dare.uva.nl/cgi/arno/oai/dprn,disciplinary,http://www.kit.nl/,http://v2.sherpa.ac.uk/id/repository/1423,search4dev.nl
http://repository.ksu.edu.sa/jspui/,http://repository.ksu.edu.sa/oai/request,institutional,http://ksu.edu.sa/Pages/default.aspx,http://v2.sherpa.ac.uk/id/repository/1424,repository.ksu.edu.sa
http://rucore.libraries.rutgers.edu/,http://rucore.libraries.rutgers.edu/api/oai-pmh,institutional,http://www.rutgers.edu/,http://v2.sherpa.ac.uk/id/repository/1425,rucore.libraries.rutgers.edu
http://hedatuz.euskomedia.org/,http://hedatuz.euskomedia.org/cgi/oai2,disciplinary,http://www.euskomedia.org/,http://v2.sherpa.ac.uk/id/repository/1426,hedatuz.euskomedia.org
http://biblioteca.puntoedu.edu.ar/dspace/,NA,institutional,http://www.unr.edu.ar/,http://v2.sherpa.ac.uk/id/repository/1427,biblioteca.puntoedu.edu.ar
http://researcharchive.lincoln.ac.nz/,http://researcharchive.lincoln.ac.nz/dspace-oai/request,institutional,http://www.lincoln.ac.nz/,http://v2.sherpa.ac.uk/id/repository/1428,researcharchive.lincoln.ac.nz
http://dspace.uniten.edu.my/xmlui/,NA,institutional,http://www.uniten.edu.my/,http://v2.sherpa.ac.uk/id/repository/1429,dspace.uniten.edu.my
http://www.memoriadigitalvasca.es/,http://www.memoriadigitalvasca.es/dspace-oai/request,disciplinary,http://www.fsancho-sabio.es/,http://v2.sherpa.ac.uk/id/repository/1430,memoriadigitalvasca.es
http://www.kumc.edu/archie/,NA,institutional,http://www.kumc.edu/,http://v2.sherpa.ac.uk/id/repository/1432,kumc.edu
http://dam.rhodes.edu:8080/dspace/,NA,institutional,http://www.rhodes.edu/,http://v2.sherpa.ac.uk/id/repository/1433,dam.rhodes.edu
http://fir.ferris.edu:8080/xmlui/,NA,institutional,http://www.ferris.edu/,http://v2.sherpa.ac.uk/id/repository/1434,fir.ferris.edu
http://dl.kids-d.org/,NA,disciplinary,http://www.ait.asia/,http://v2.sherpa.ac.uk/id/repository/1435,dl.kids-d.org
http://repositoriotec.tec.ac.cr/,http://repositoriotec.tec.ac.cr/oai/request,institutional,http://www.tec.ac.cr/,http://v2.sherpa.ac.uk/id/repository/1436,repositoriotec.tec.ac.cr
http://run.unl.pt/,http://run.unl.pt/oaiextended/request,institutional,http://www.unl.pt/,http://v2.sherpa.ac.uk/id/repository/1437,run.unl.pt
http://ru.ffyl.unam.mx:8080/jspui/,http://ru.ffyl.unam.mx:8080/oai/request,institutional,http://www.unam.mx/,http://v2.sherpa.ac.uk/id/repository/1438,ru.ffyl.unam.mx
http://bdigital.cv.unipiaget.org/dspace/,NA,institutional,http://www.unipiaget.cv/,http://v2.sherpa.ac.uk/id/repository/1439,bdigital.cv.unipiaget.org
http://www.egil.nottingham.ac.uk/,NA,disciplinary,http://www.nottingham.ac.uk/,http://v2.sherpa.ac.uk/id/repository/1440,egil.nottingham.ac.uk
http://ira.lib.polyu.edu.hk/,http://ira.lib.polyu.edu.hk/oai/request,institutional,http://www.polyu.edu.hk/cpa/polyu/index.php,http://v2.sherpa.ac.uk/id/repository/1441,ira.lib.polyu.edu.hk
http://apps.law.asu.edu/Apps/repository/Default.aspx,NA,institutional,http://www.asu.edu/,http://v2.sherpa.ac.uk/id/repository/1442,apps.law.asu.edu
http://oops.uni-oldenburg.de/,NA,institutional,https://uol.de,http://v2.sherpa.ac.uk/id/repository/1443,oops.uni-oldenburg.de
https://beardocs.baylor.edu/xmlui,http://beardocs.baylor.edu/oai/request,institutional,http://www.baylor.edu/,http://v2.sherpa.ac.uk/id/repository/1444,beardocs.baylor.edu
http://bdigital.ufp.pt/,http://bdigital.ufp.pt/oaiextended/request,institutional,http://www.ufp.pt/,http://v2.sherpa.ac.uk/id/repository/1445,bdigital.ufp.pt
http://archives.lib.state.ma.us/,NA,governmental,http://www.mass.gov/portal/,http://v2.sherpa.ac.uk/id/repository/1446,archives.lib.state.ma.us
http://repo.lib.nifs-k.ac.jp/?lang=en,http://repo.lib.nifs-k.ac.jp/dspace-oai/request,institutional,http://www.nifs-k.ac.jp/,http://v2.sherpa.ac.uk/id/repository/1447,repo.lib.nifs-k.ac.jp
http://nrl.northumbria.ac.uk/,http://nrl.northumbria.ac.uk/cgi/oai2,institutional,http://www.northumbria.ac.uk/,http://v2.sherpa.ac.uk/id/repository/1448,nrl.northumbria.ac.uk
http://ir.uiowa.edu/,http://ir.uiowa.edu/do/oai/,institutional,http://www.uiowa.edu/,http://v2.sherpa.ac.uk/id/repository/1449,ir.uiowa.edu
http://etd.aau.edu.et/,http://etd.aau.edu.et/oai/request,institutional,http://www.aau.edu.et/,http://v2.sherpa.ac.uk/id/repository/1450,etd.aau.edu.et
http://dspace.cusat.ac.in/jspui/,NA,institutional,http://www.cusat.ac.in/,http://v2.sherpa.ac.uk/id/repository/1451,dspace.cusat.ac.in
http://florida.theorangegrove.org/,NA,aggregating,http://www.distancelearn.org/,http://v2.sherpa.ac.uk/id/repository/1452,florida.theorangegrove.org
http://repositories.ub.uni-bielefeld.de/,http://repositories.ub.uni-bielefeld.de/biprints/oai2/oai2.php,institutional,http://www.uni-bielefeld.de/,http://v2.sherpa.ac.uk/id/repository/1453,repositories.ub.uni-bielefeld.de
http://catarina.udlap.mx/u_dl_a/tales/,NA,institutional,http://www.udlap.mx/,http://v2.sherpa.ac.uk/id/repository/1454,catarina.udlap.mx
http://www.lenus.ie/hse,http://www.lenus.ie/hse/oai/request,disciplinary,http://www.hse.ie,http://v2.sherpa.ac.uk/id/repository/1455,lenus.ie
http://dspace.nbuv.gov.ua/,http://dspace.nbuv.gov.ua/oai/request,governmental,http://www.nbuv.gov.ua/,http://v2.sherpa.ac.uk/id/repository/1456,dspace.nbuv.gov.ua
http://helios-eie.ekt.gr/EIE/,http://helios-eie.ekt.gr/oai-driver/request,institutional,http://www.eie.gr/,http://v2.sherpa.ac.uk/id/repository/1457,helios-eie.ekt.gr
http://darhiv.ffzg.unizg.hr/,http://darhiv.ffzg.hr/cgi/oai2,institutional,http://www.unizg.hr/homepage/,http://v2.sherpa.ac.uk/id/repository/1458,darhiv.ffzg.unizg.hr
http://digitalcommons.usu.edu/,http://digitalcommons.usu.edu/do/oai/,institutional,http://www.usu.edu/,http://v2.sherpa.ac.uk/id/repository/1459,digitalcommons.usu.edu
http://bradscholars.brad.ac.uk/,http://bradscholars.brad.ac.uk/dspace-oai/request,institutional,http://www.brad.ac.uk/external/,http://v2.sherpa.ac.uk/id/repository/1460,bradscholars.brad.ac.uk
http://era.daf.qld.gov.au/,http://era.daf.qld.gov.au/cgi/oai2,institutional,http://www.daf.qld.gov.au/,http://v2.sherpa.ac.uk/id/repository/1461,era.daf.qld.gov.au
http://cemi.socionet.ru/oai/ecoorg_org1/oai.xml,http://cemi.socionet.ru/oai/ecoorg_org1/oai.cgi,institutional,http://www.ras.ru/,http://v2.sherpa.ac.uk/id/repository/1462,cemi.socionet.ru
http://ir.iss.nl/,http://ir.iss.nl/oai.php,institutional,http://www.iss.nl/,http://v2.sherpa.ac.uk/id/repository/1463,ir.iss.nl
http://elocus.lib.uoc.gr/index.tkl,http://elocus.lib.uoc.gr,institutional,http://www.uoc.gr/,http://v2.sherpa.ac.uk/id/repository/1464,elocus.lib.uoc.gr
http://anemi.lib.uoc.gr/,http://anemi.lib.uoc.gr,institutional,http://www.uoc.gr/,http://v2.sherpa.ac.uk/id/repository/1465,anemi.lib.uoc.gr
http://repository.forcedmigration.org/,NA,disciplinary,http://www.ox.ac.uk/,http://v2.sherpa.ac.uk/id/repository/1466,repository.forcedmigration.org
http://libtreasures.utdallas.edu/xmlui,NA,institutional,http://www.utdallas.edu/,http://v2.sherpa.ac.uk/id/repository/1467,libtreasures.utdallas.edu
http://www.aen.es/biblioteca-y-documentacion,http://revistaaen.es/index.php/aen/oai,institutional,http://www.aen.es/,http://v2.sherpa.ac.uk/id/repository/1468,aen.es
http://dro.deakin.edu.au/,http://dro.deakin.edu.au/oai.php,institutional,http://www.deakin.edu.au/,http://v2.sherpa.ac.uk/id/repository/1469,dro.deakin.edu.au
https://kindai.repo.nii.ac.jp/,https://kindai.repo.nii.ac.jp/oai,institutional,http://www.kindai.ac.jp/,http://v2.sherpa.ac.uk/id/repository/1470,kindai.repo.nii.ac.jp
http://e-prints.bue.edu.eg/,http://e-prints.bue.edu.eg/cgi/oai2,institutional,http://www.bue.edu.eg/,http://v2.sherpa.ac.uk/id/repository/1471,e-prints.bue.edu.eg
http://gredos.usal.es/jspui/,NA,institutional,http://www.usal.es/,http://v2.sherpa.ac.uk/id/repository/1472,gredos.usal.es
http://researchonline.federation.edu.au/vital/access/manager/Index,https://researchonline.federation.edu.au/vital/oai/provider?verb=ListRecords&metadataPrefix=oai_dc&set=active,institutional,http://www.federation.edu.au/,http://v2.sherpa.ac.uk/id/repository/1474,researchonline.federation.edu.au
http://www.datadryad.org/,NA,disciplinary,http://datadryad.org/pages/members,http://v2.sherpa.ac.uk/id/repository/1475,datadryad.org
http://pure.knaw.nl/portal/,https://pure.knaw.nl/ws/oai,institutional,https://www.knaw.nl/,http://v2.sherpa.ac.uk/id/repository/1476,pure.knaw.nl
http://researchonline.nd.edu.au/,http://researchonline.nd.edu.au/do/oai/,institutional,http://www.nd.edu.au/,http://v2.sherpa.ac.uk/id/repository/1477,researchonline.nd.edu.au
http://artur.univ-fcomte.fr/cgi-ufc/publishing.bibliotheque.pl?langue=ufc,http://artur.univ-fcomte.fr/cgi-oai/oai.pl,institutional,http://www.univ-fcomte.fr/,http://v2.sherpa.ac.uk/id/repository/1478,artur.univ-fcomte.fr
http://www.dspace.espol.edu.ec/,http://www.dspace.espol.edu.ec/oai/request,institutional,http://www.espol.edu.ec/,http://v2.sherpa.ac.uk/id/repository/1479,dspace.espol.edu.ec
http://uwispace.sta.uwi.edu/dspace/,NA,institutional,http://sta.uwi.edu/,http://v2.sherpa.ac.uk/id/repository/1480,uwispace.sta.uwi.edu
http://his.diva-portal.org/smash/search.jsf,http://his.diva-portal.org/dice/oai,institutional,http://www.his.se/,http://v2.sherpa.ac.uk/id/repository/1481,his.diva-portal.org
http://ler.letras.up.pt/,NA,institutional,http://sigarra.up.pt/flup/web_page.inicial,http://v2.sherpa.ac.uk/id/repository/1482,ler.letras.up.pt
http://repository.cmu.edu/,http://repository.cmu.edu/do/oai/,institutional,http://www.cmu.edu/,http://v2.sherpa.ac.uk/id/repository/1483,repository.cmu.edu
http://biostats.bepress.com/,http://biostats.bepress.com/do/oai/,disciplinary,http://www.bepress.com/,http://v2.sherpa.ac.uk/id/repository/1484,biostats.bepress.com
http://contentdm.warwick.ac.uk/cdm/,NA,disciplinary,http://www2.warwick.ac.uk/,http://v2.sherpa.ac.uk/id/repository/1485,contentdm.warwick.ac.uk
http://digitool.abdn.ac.uk/R,NA,institutional,http://www.abdn.ac.uk/,http://v2.sherpa.ac.uk/id/repository/1486,digitool.abdn.ac.uk
http://digitalcommons.ohsu.edu/etd/,NA,institutional,http://www.ohsu.edu/xd/,http://v2.sherpa.ac.uk/id/repository/1487,digitalcommons.ohsu.edu
https://repository.uel.ac.uk,https://repository.uel.ac.uk/oai2,institutional,https://www.uel.ac.uk,http://v2.sherpa.ac.uk/id/repository/1488,repository.uel.ac.uk
http://archive.umw.edu:8080/vital/access/manager/Index,NA,institutional,http://www.umw.edu/,http://v2.sherpa.ac.uk/id/repository/1489,archive.umw.edu
http://crf.flib.u-fukui.ac.jp/dspace/,http://crf.flib.u-fukui.ac.jp/dspace-oai/request,institutional,http://www.u-fukui.ac.jp/,http://v2.sherpa.ac.uk/id/repository/1490,crf.flib.u-fukui.ac.jp
http://www.mgutheses.org/,NA,institutional,http://www.mguniversity.edu/,http://v2.sherpa.ac.uk/id/repository/1491,mgutheses.org
http://dspace.fsktm.um.edu.my/,NA,institutional,http://www.um.edu.my/,http://v2.sherpa.ac.uk/id/repository/1492,dspace.fsktm.um.edu.my
https://dial.uclouvain.be/,https://dial.uclouvain.be/oai,institutional,https://uclouvain.be,http://v2.sherpa.ac.uk/id/repository/1493,dial.uclouvain.be
http://www.dfid.gov.uk/R4D/,NA,governmental,http://www.dfid.gov.uk/,http://v2.sherpa.ac.uk/id/repository/1494,dfid.gov.uk
http://www.bioversityinternational.org/e-library/publications/,NA,institutional,http://www.bioversityinternational.org/,http://v2.sherpa.ac.uk/id/repository/1495,bioversityinternational.org
http://cur-ren.cjc.ac.jp/,http://cur-ren.cjc.ac.jp/oai/Request,institutional,http://www.cjc.ac.jp/,http://v2.sherpa.ac.uk/id/repository/1497,cur-ren.cjc.ac.jp
http://oar.icrisat.org/,http://oar.icrisat.org/cgi/oai2,institutional,http://www.icrisat.org/,http://v2.sherpa.ac.uk/id/repository/1498,oar.icrisat.org
http://shark.lib.kagawa-u.ac.jp/kuir/,NA,institutional,http://www.kagawa-u.ac.jp/,http://v2.sherpa.ac.uk/id/repository/1499,shark.lib.kagawa-u.ac.jp
http://repositori.uji.es/,http://repositori.uji.es/oai/request,institutional,http://www.uji.es/,http://v2.sherpa.ac.uk/id/repository/1500,repositori.uji.es
http://repositorioaberto.uab.pt/,http://repositorioaberto.uab.pt/oaiextended/request,institutional,http://www.univ-ab.pt/,http://v2.sherpa.ac.uk/id/repository/1501,repositorioaberto.uab.pt
http://repositorio.uac.pt/,http://repositorio.uac.pt/oaiextended/request,institutional,http://www.uac.pt/,http://v2.sherpa.ac.uk/id/repository/1502,repositorio.uac.pt
http://www.repository.utl.pt/,http://www.repository.utl.pt/oaiextended/request,institutional,http://www.utl.pt/,http://v2.sherpa.ac.uk/id/repository/1503,repository.utl.pt
http://rihuc.huc.min-saude.pt/,http://rihuc.huc.min-saude.pt/oaiextended/request,institutional,http://www.huc.min-saude.pt/,http://v2.sherpa.ac.uk/id/repository/1504,rihuc.huc.min-saude.pt
http://sapientia.ualg.pt/,http://sapientia.ualg.pt/oaiextended/request,institutional,http://www.ualg.pt/,http://v2.sherpa.ac.uk/id/repository/1505,sapientia.ualg.pt
http://oculaw.works.bepress.com/,NA,institutional,http://www.okcu.edu/,http://v2.sherpa.ac.uk/id/repository/1506,oculaw.works.bepress.com
http://dspace.itg.be/,http://dspace.itg.be/oai/request,institutional,http://www.itg.be/itg/,http://v2.sherpa.ac.uk/id/repository/1507,dspace.itg.be
http://www.iwmi.cgiar.org/publications/latest/,http://iwmi.catalog.cgiar.org/oaisteriwmipubs.xml,institutional,http://www.iwmi.cgiar.org/index.aspx,http://v2.sherpa.ac.uk/id/repository/1508,iwmi.cgiar.org
http://www.bdae.org.br/dspace/,http://www.bdae.org.br/dspace-oai/request,institutional,http://www.acaoeducativa.org/,http://v2.sherpa.ac.uk/id/repository/1509,bdae.org.br
http://uir.unisa.ac.za/,http://uir.unisa.ac.za/oai/request,institutional,http://www.unisa.ac.za/,http://v2.sherpa.ac.uk/id/repository/1510,uir.unisa.ac.za
http://www.ceemar.org/dspace/,http://www.ceemar.org/dspace-oai/request,disciplinary,http://ibss.org.ua/,http://v2.sherpa.ac.uk/id/repository/1511,ceemar.org
http://dk.upce.cz/,http://dk.upce.cz/oai/request,institutional,http://www.upce.cz/,http://v2.sherpa.ac.uk/id/repository/1512,dk.upce.cz
http://aran.library.nuigalway.ie/,https://aran.library.nuigalway.ie/oai/,institutional,http://www.nuigalway.ie/,http://v2.sherpa.ac.uk/id/repository/1513,aran.library.nuigalway.ie
http://uvadoc.uva.es/,http://uvadoc.uva.es/oai/openaire,institutional,http://www.uva.es/,http://v2.sherpa.ac.uk/id/repository/1514,uvadoc.uva.es
http://synapse.koreamed.org/,NA,disciplinary,http://www.kamje.or.kr/,http://v2.sherpa.ac.uk/id/repository/1515,synapse.koreamed.org
http://www.worldfishcenter.org/publications-resources/publications,NA,institutional,http://www.worldfishcenter.org/,http://v2.sherpa.ac.uk/id/repository/1516,worldfishcenter.org
http://eprints.internano.org/,http://eprints.internano.org/cgi/oai2,disciplinary,http://www.internano.org/,http://v2.sherpa.ac.uk/id/repository/1517,eprints.internano.org
http://languagebox.ac.uk/,http://languagebox.ac.uk/cgi/oai2,disciplinary,https://www.southampton.ac.uk/,http://v2.sherpa.ac.uk/id/repository/1518,languagebox.ac.uk
http://dspace.mona.uwi.edu/,NA,institutional,http://www.mona.uwi.edu/,http://v2.sherpa.ac.uk/id/repository/1519,dspace.mona.uwi.edu
http://repository.petra.ac.id/,http://repository.petra.ac.id/cgi/oai2,institutional,http://www.petra.ac.id/,http://v2.sherpa.ac.uk/id/repository/1520,repository.petra.ac.id
http://tegra.lasalle.edu.co/dspace/,http://tegra.lasalle.edu.co/dspace-oai/request,institutional,http://unisalle.lasalle.edu.co/,http://v2.sherpa.ac.uk/id/repository/1521,tegra.lasalle.edu.co
http://repositorioacademico.icesi.edu.co/repositorio_academico/,http://repositorioacademico.icesi.edu.co/repositorio_academico-oai/request,institutional,http://www.icesi.edu.co/,http://v2.sherpa.ac.uk/id/repository/1522,repositorioacademico.icesi.edu.co
https://research.bangor.ac.uk/portal/en/researchoutputs/search.html,NA,institutional,http://www.bangor.ac.uk/,http://v2.sherpa.ac.uk/id/repository/1523,research.bangor.ac.uk
http://eprints.tversu.ru/,http://eprints.tversu.ru/cgi/oai2,institutional,http://university.tversu.ru/,http://v2.sherpa.ac.uk/id/repository/1524,eprints.tversu.ru
http://quijote.biblio.iteso.mx/CatIA/EDUDOCDC/,http://quijote.biblio.iteso.mx/CatIA/EDUDOCDC/oai.aspx,disciplinary,http://portal.iteso.mx/portal/page/portal/ITESO,http://v2.sherpa.ac.uk/id/repository/1525,quijote.biblio.iteso.mx
http://www.mapfre.com/documentacion/publico/i18n/consulta/busqueda.cmd,http://www.mapfre.com/documentacion/publico/i18n/oai/oai.cmd,institutional,http://www.mapfre.com/,http://v2.sherpa.ac.uk/id/repository/1526,mapfre.com
http://riubu.ubu.es/,http://riubu.ubu.es/oai/request,institutional,http://www.ubu.es/,http://v2.sherpa.ac.uk/id/repository/1527,riubu.ubu.es
http://repository.uniminuto.edu/,http://repository.uniminuto.edu/oai/request,institutional,http://www.uniminuto.edu/,http://v2.sherpa.ac.uk/id/repository/1528,repository.uniminuto.edu
http://libdigi.unicamp.br/,http://libdigi.unicamp.br/OAI/I/index.php,institutional,http://www.unicamp.br/unicamp/,http://v2.sherpa.ac.uk/id/repository/1529,libdigi.unicamp.br
http://libres.uncg.edu/ir/,NA,aggregating,http://www.uncg.edu/,http://v2.sherpa.ac.uk/id/repository/1530,libres.uncg.edu
http://wesscholar.wesleyan.edu/,NA,institutional,http://www.wesleyan.edu/,http://v2.sherpa.ac.uk/id/repository/1531,wesscholar.wesleyan.edu
http://real.mtak.hu/,http://real.mtak.hu/cgi/oai2,institutional,http://www.mtak.hu/,http://v2.sherpa.ac.uk/id/repository/1532,real.mtak.hu
http://dspace.bsu.edu.ru/,http://dspace.bsu.edu.ru/oai/request,institutional,http://www.bsu.edu.ru/,http://v2.sherpa.ac.uk/id/repository/1533,dspace.bsu.edu.ru
http://cybertesis.uni.edu.pe/,NA,institutional,http://www.uni.edu.pe/,http://v2.sherpa.ac.uk/id/repository/1534,cybertesis.uni.edu.pe
http://cora.ucc.ie/,http://cora.ucc.ie/oai/request,institutional,http://www.ucc.ie/en/,http://v2.sherpa.ac.uk/id/repository/1535,cora.ucc.ie
http://nccuir.lib.nccu.edu.tw/,http://nccuir.lib.nccu.edu.tw/dspace-oai/request,institutional,http://www.nccu.edu.tw/,http://v2.sherpa.ac.uk/id/repository/1536,nccuir.lib.nccu.edu.tw
http://nthur.lib.nthu.edu.tw/,http://nthur.lib.nthu.edu.tw/dspace-oai/request,institutional,http://www.nthu.edu.tw/,http://v2.sherpa.ac.uk/id/repository/1537,nthur.lib.nthu.edu.tw
http://www.opus-bayern.de/ohm-hochschule/,http://www.opus-bayern.de/ohm-hochschule/oai2/oai2.php,institutional,http://www.ohm-hochschule.de/,http://v2.sherpa.ac.uk/id/repository/1538,opus-bayern.de
http://14.139.60.216:8080/xmlui/,http://14.139.60.216:8080/oai/request,institutional,http://ggsipu.nic.in/,http://v2.sherpa.ac.uk/id/repository/1539,14.139.60.216
http://ktisis.cut.ac.cy/,http://ktisis.cut.ac.cy/oai/request,institutional,http://www.cut.ac.cy/,http://v2.sherpa.ac.uk/id/repository/1540,ktisis.cut.ac.cy
http://www.eric.ed.gov/,NA,governmental,http://www.ed.gov/,http://v2.sherpa.ac.uk/id/repository/1542,eric.ed.gov
http://elibrary.udsu.ru,NA,institutional,http://udsu.ru,http://v2.sherpa.ac.uk/id/repository/1543,elibrary.udsu.ru
http://www.wdl.org/en/,NA,governmental,http://www.unesco.org/new/en/,http://v2.sherpa.ac.uk/id/repository/1544,wdl.org
http://edoc.ku-eichstaett.de/,http://edoc.ku-eichstaett.de/cgi/oai2,institutional,http://www.ku-eichstaett.de/,http://v2.sherpa.ac.uk/id/repository/1545,edoc.ku-eichstaett.de
http://dspace.univer.kharkov.ua/,http://dspace.univer.kharkov.ua/oai/request,institutional,http://www.univer.kharkov.ua/,http://v2.sherpa.ac.uk/id/repository/1546,dspace.univer.kharkov.ua
http://elib.albertina.ru/,NA,institutional,http://www.kantiana.ru/,http://v2.sherpa.ac.uk/id/repository/1547,elib.albertina.ru
http://ir.lib.uwo.ca/,http://ir.lib.uwo.ca/do/oai/,institutional,http://www.uwo.ca/,http://v2.sherpa.ac.uk/id/repository/1548,ir.lib.uwo.ca
http://eprints.luiss.it/,http://eprints.luiss.it/cgi/oai2,institutional,http://www.luiss.it/,http://v2.sherpa.ac.uk/id/repository/1549,eprints.luiss.it
http://rephip.unr.edu.ar/,http://rephip.unr.edu.ar/oai/request,institutional,http://www.unr.edu.ar/,http://v2.sherpa.ac.uk/id/repository/1550,rephip.unr.edu.ar
http://eprints.leedsbeckett.ac.uk/,http://eprints.leedsbeckett.ac.uk/cgi/oai2,institutional,http://www.leedsbeckett.ac.uk/,http://v2.sherpa.ac.uk/id/repository/1551,eprints.leedsbeckett.ac.uk
http://publications.aston.ac.uk/,http://publications.aston.ac.uk/cgi/oai2,institutional,http://www.aston.ac.uk/,http://v2.sherpa.ac.uk/id/repository/1552,publications.aston.ac.uk
http://bibdigital.epn.edu.ec/,http://bibdigital.epn.edu.ec/oai/request,institutional,http://www.epn.edu.ec/,http://v2.sherpa.ac.uk/id/repository/1553,bibdigital.epn.edu.ec
http://digitalcommons.hsc.unt.edu/,NA,institutional,http://www.hsc.unt.edu/,http://v2.sherpa.ac.uk/id/repository/1554,digitalcommons.hsc.unt.edu
http://archie.kumc.edu/,NA,institutional,http://www.kumc.edu/,http://v2.sherpa.ac.uk/id/repository/1555,archie.kumc.edu
http://thesis.lib.ncu.edu.tw/ETD-db/ETD-search-c/search,NA,institutional,http://www.ncu.edu.tw/,http://v2.sherpa.ac.uk/id/repository/1556,thesis.lib.ncu.edu.tw
http://www.flacsoandes.org/dspace/,http://www.flacsoandes.org/oai/request,institutional,http://www.flacsoandes.edu.ec/,http://v2.sherpa.ac.uk/id/repository/1557,flacsoandes.org
http://scholarworks.boisestate.edu/,http://scholarworks.boisestate.edu/do/oai/,institutional,http://www.boisestate.edu/,http://v2.sherpa.ac.uk/id/repository/1558,scholarworks.boisestate.edu
http://edoc.rki.de/,http://edoc.rki.de/OAI,institutional,http://www.rki.de/,http://v2.sherpa.ac.uk/id/repository/1559,edoc.rki.de
http://riunet.upv.es/,http://riunet.upv.es/oai/request,institutional,http://www.upv.es/,http://v2.sherpa.ac.uk/id/repository/1560,riunet.upv.es
http://stks.or.th/nstdair/,NA,institutional,http://www.nstda.or.th/index.php,http://v2.sherpa.ac.uk/id/repository/1563,stks.or.th
https://iconline.ipleiria.pt/,https://iconline.ipleiria.pt/oai/request,institutional,http://www.ipleiria.pt/,http://v2.sherpa.ac.uk/id/repository/1564,iconline.ipleiria.pt
http://vixra.org/,NA,disciplinary,http://vixra.org/,http://v2.sherpa.ac.uk/id/repository/1565,vixra.org
http://www.ub.euv-frankfurt-o.de/de/benutzung/bestand/edocs/index.html,http://opus.kobv.de/euv/oai2/oai2.php,institutional,http://www.euv-frankfurt-o.de/,http://v2.sherpa.ac.uk/id/repository/1566,ub.euv-frankfurt-o.de
http://psasir.upm.edu.my/,http://psasir.upm.edu.my/cgi/oai2,institutional,http://www.upm.edu.my/,http://v2.sherpa.ac.uk/id/repository/1567,psasir.upm.edu.my
http://irepos.unijos.edu.ng/jspui,http://irepos.unijos.edu.ng/oai/request,institutional,http://www.unijos.edu.ng/,http://v2.sherpa.ac.uk/id/repository/1568,irepos.unijos.edu.ng
http://www.bvcooperacion.pe/biblioteca,NA,governmental,http://www.bvcooperacion.pe/,http://v2.sherpa.ac.uk/id/repository/1569,bvcooperacion.pe
http://dspace.bracu.ac.bd/,http://dspace.bracu.ac.bd/oai/request,institutional,http://www.bracu.ac.bd//,http://v2.sherpa.ac.uk/id/repository/1570,dspace.bracu.ac.bd
http://bdm.unb.br/,http://bdm.unb.br/oai/request,institutional,http://www.unb.br/,http://v2.sherpa.ac.uk/id/repository/1571,bdm.unb.br
http://publications.polymtl.ca/,http://publications.polymtl.ca/cgi/oai2,institutional,http://www.polymtl.ca/,http://v2.sherpa.ac.uk/id/repository/1572,publications.polymtl.ca
http://libir.tmu.edu.tw/,NA,institutional,http://www.tmu.edu.tw/,http://v2.sherpa.ac.uk/id/repository/1573,libir.tmu.edu.tw
http://www.scielo.org.za/,NA,aggregating,http://www.assaf.org.za/,http://v2.sherpa.ac.uk/id/repository/1575,scielo.org.za
