repo_url,oai_url,repo_type,repo_name,org_url,doar_uri
http://rabat.unesco.org/majaliss/,NA,disciplinary,Majaliss,http://www.unesco.org/new/en/,https://v2.sherpa.ac.uk/id/repository/1643
http://www.bibliotecavirtualdeandalucia.es/opencms,NA,governmental,Biblioteca Virtual de Andalucía,http://www.juntadeandalucia.es/organismos/educacionculturaydeporte.html,https://v2.sherpa.ac.uk/id/repository/1644
http://scholarship.law.duke.edu/,http://scholarship.law.duke.edu/do/oai/,institutional,Duke Law Scholarship Repository,http://www.law.duke.edu/,https://v2.sherpa.ac.uk/id/repository/1645
http://pandektis.ekt.gr/pandektis/,http://pandektis.ekt.gr/pandektis-ext-oai/request,disciplinary,Pandektis,http://www.eie.gr/,https://v2.sherpa.ac.uk/id/repository/1646
http://digitalknowledge.cput.ac.za/xmlui/,http://digitalknowledge.cput.ac.za/oai/request,institutional,CPUT Institutional Repository,http://www.cput.ac.za/,https://v2.sherpa.ac.uk/id/repository/1647
http://digibug.ugr.es/,http://digibug.ugr.es/oai/request,institutional,Repositorio Institucional Universidad de Granada,http://www.ugr.es/,https://v2.sherpa.ac.uk/id/repository/1648
http://dspace.knust.edu.gh/,http://dspace.knust.edu.gh:8080/oai/request,institutional,KNUSTSpace,http://www.knust.edu.gh/,https://v2.sherpa.ac.uk/id/repository/1649
http://acikarsiv.atilim.edu.tr/,NA,institutional,Atılım University Open Archive System,http://www.atilim.edu.tr/,https://v2.sherpa.ac.uk/id/repository/1650
http://www.ruor.uottawa.ca/,http://www.ruor.uottawa.ca/oai/request,institutional,Recherche uO Research,http://www.uottawa.ca/,https://v2.sherpa.ac.uk/id/repository/1651
http://www.cn2sv.cnrs.fr/,http://www.cn2sv.cnrs.fr/oai/oai2.php,institutional,Centre pour la numérisation de sources visuelles,http://www.cnrs.fr/,https://v2.sherpa.ac.uk/id/repository/1652
http://www.enssib.fr/bibliotheque-numerique/,http://www.enssib.fr/bibliotheque-numerique/oai,institutional,Bibliothèque numérique de l'enssib,http://www.enssib.fr/,https://v2.sherpa.ac.uk/id/repository/1653
http://www.alhambra-patronato.es/ria,NA,institutional,Recursos de Investigación de la Alhambra,http://www.alhambra-patronato.es/,https://v2.sherpa.ac.uk/id/repository/1655
http://www.openfields.org.uk/,NA,aggregating,OpenFields,http://www.nationalrural.org/,https://v2.sherpa.ac.uk/id/repository/1656
http://opensigle.inist.fr/,http://opensigle.inist.fr/dspace-oai/request,aggregating,OpenSIGLE,http://www.inist.fr/,https://v2.sherpa.ac.uk/id/repository/1657
http://dspace.unimap.edu.my/dspace/,NA,institutional,UniMAP Library Digital Repository,http://www.unimap.edu.my/,https://v2.sherpa.ac.uk/id/repository/1658
http://ir.lib.ncut.edu.tw/,NA,institutional,National Chin-Yi University Institutional Repository,http://web2.ncut.edu.tw/bin/home.php,https://v2.sherpa.ac.uk/id/repository/1659
http://ir.lib.ntust.edu.tw/,http://ir.lib.ntust.edu.tw/dspace-oai/request,institutional,National Taiwan University of Science and Technology Institutional Repository,http://www-e.ntust.edu.tw/front/bin/home.phtml,https://v2.sherpa.ac.uk/id/repository/1660
http://203.68.184.6:8080/dspace/,NA,institutional,TUT Institutional Repository,http://www.tut.edu.tw/bin/home.php,https://v2.sherpa.ac.uk/id/repository/1661
http://aspeckt.unitbv.ro/jspui/,NA,institutional,ASPECKT DSpace,http://www.unitbv.ro/,https://v2.sherpa.ac.uk/id/repository/1662
http://qspace.qu.edu.qa/,http://qspace.qu.edu.qa/oai/request,institutional,Qatar University Institutional Repository,http://www.qu.edu.qa/,https://v2.sherpa.ac.uk/id/repository/1664
http://repository.lasallista.edu.co/dspace/,NA,institutional,Biblioteca Digital Lasallista,http://www.lasallista.edu.co/,https://v2.sherpa.ac.uk/id/repository/1665
http://eiah.org/fa/repository,NA,disciplinary,EIAH Digital Repository,http://eiah.org/,https://v2.sherpa.ac.uk/id/repository/1666
http://www.digiarhiiv.ee/dspace/,NA,disciplinary,Arhiivikeskuse digiarhiiv,http://www.arhiivikeskus.ee/,https://v2.sherpa.ac.uk/id/repository/1668
http://mahider.ilri.org/handle/10568/1,NA,institutional,Mahider,http://www.ilri.org/,https://v2.sherpa.ac.uk/id/repository/1669
http://dlib.foi.hr/,http://dlib.foi.hr/oai/request,institutional,FOI digitalna knjižnica,http://www.unizg.hr/,https://v2.sherpa.ac.uk/id/repository/1670
http://190.166.45.252:8080/jspui/,NA,governmental,Repositorio Institucional de la Subsecretaría de Estado de Cooperación Internacional,http://www.stp.gov.do/,https://v2.sherpa.ac.uk/id/repository/1671
http://dalspace.library.dal.ca/,NA,institutional,DalSpace,http://www.dal.ca/,https://v2.sherpa.ac.uk/id/repository/1672
http://ualresearchonline.arts.ac.uk/,http://ualresearchonline.arts.ac.uk/cgi/oai2,institutional,UAL Research Online,http://www.arts.ac.uk/,https://v2.sherpa.ac.uk/id/repository/1673
https://nrc-publications.canada.ca/eng/home/,http://oai-pmh.nrc-cnrc.gc.ca/ctrl,institutional,NRC Publications Archive,http://www.nrc-cnrc.gc.ca/index.html,https://v2.sherpa.ac.uk/id/repository/1674
http://insight.cumbria.ac.uk/,http://insight.cumbria.ac.uk/cgi/oai2,institutional,Insight,http://www.cumbria.ac.uk/home.aspx,https://v2.sherpa.ac.uk/id/repository/1675
http://ourspace.uregina.ca/,NA,institutional,oURspace,http://www.uregina.ca/,https://v2.sherpa.ac.uk/id/repository/1676
http://ssudl.solent.ac.uk,http://ssudl.solent.ac.uk/cgi/oai2,institutional,Solent Electronic Archive,http://www.solent.ac.uk,https://v2.sherpa.ac.uk/id/repository/1677
http://repository.uwc.ac.za/xmlui/,http://repository.uwc.ac.za/oai/request,institutional,University of the Western Cape Research Repository,http://www.uwc.ac.za,https://v2.sherpa.ac.uk/id/repository/1678
http://www.digitalhimalaya.com/,NA,disciplinary,Digital Himalaya,http://www.cam.ac.uk/,https://v2.sherpa.ac.uk/id/repository/1679
https://radar.brookes.ac.uk/radar,https://radar.brookes.ac.uk/radar/oai,institutional,Oxford Brookes University Research Archive and Digital Asset Repository,http://www.brookes.ac.uk/,https://v2.sherpa.ac.uk/id/repository/1680
http://dr.library.brocku.ca/,http://dr.library.brocku.ca/oai/request,institutional,Brock University Digital Repository,http://brocku.ca/,https://v2.sherpa.ac.uk/id/repository/1681
http://dlynx.rhodes.edu/jspui/,http://dlynx.rhodes.edu/oai/request,institutional,DLynx - Rhodes College Archives Digital Collection,http://www.rhodes.edu/,https://v2.sherpa.ac.uk/id/repository/1682
http://dspace.kaunokolegija.lt,http://dspace.kaunokolegija.lt/oai/request,institutional,Kauno Kolegija Repository,https://www.kaunokolegija.lt,https://v2.sherpa.ac.uk/id/repository/1683
http://www.vnulib.edu.vn:8000/dspace/,NA,institutional,BỘ SƯU TẬP SỐ,http://www.vnuhcm.edu.vn/,https://v2.sherpa.ac.uk/id/repository/1684
http://apo.ansto.gov.au/dspace/,http://apo.ansto.gov.au/oai/request,institutional,ANSTO Publications Online,http://www.ansto.gov.au/,https://v2.sherpa.ac.uk/id/repository/1685
http://drc.libraries.uc.edu/,NA,institutional,University of Cincinnati Digital Resource Commons,http://www.uc.edu/,https://v2.sherpa.ac.uk/id/repository/1686
https://www.econstor.eu,https://www.econstor.eu/oai/request,disciplinary,EconStor,http://www.zbw.eu/,https://v2.sherpa.ac.uk/id/repository/1687
http://goedoc.uni-goettingen.de/,NA,institutional,Publikationenserver der Georg-August-Universität Göttingen,http://www.uni-goettingen.de/,https://v2.sherpa.ac.uk/id/repository/1688
http://arca.igc.gulbenkian.pt/,http://arca.igc.gulbenkian.pt/oaiextended/request,institutional,Access to Research and Communications Annals,http://www.gulbenkian.pt/,https://v2.sherpa.ac.uk/id/repository/1689
http://dea.lib.unideb.hu/dea/,http://dea.lib.unideb.hu/oai/request,institutional,University of Debrecen Electronic Archive,http://www.lib.unideb.hu/,https://v2.sherpa.ac.uk/id/repository/1690
http://www.brasiliana.usp.br/,NA,institutional,Brasiliana USP,http://www.usp.br/,https://v2.sherpa.ac.uk/id/repository/1691
http://eprints.arums.ac.ir/,http://eprints.arums.ac.ir/cgi/oai2,institutional,ArUMS Digital Repository (سامانه اطلاعات زیست پزشکی و سلامت),http://www.arums.ac.ir/,https://v2.sherpa.ac.uk/id/repository/1692
http://sci-gems.math.bas.bg/,http://sci-gems.math.bas.bg:8080/oai/request,institutional,Bulgarian Digital Mathematics Library at IMI-BAS,http://www.bas.bg/,https://v2.sherpa.ac.uk/id/repository/1694
http://www.hebrewbooks.org/,http://www.publishyoursefer.com/reprints/forlibraries/oai/oai.pl,disciplinary,Hebrew Books,http://www.hebrewbooks.org/,https://v2.sherpa.ac.uk/id/repository/1695
http://researchspace.ukzn.ac.za/jspui/,NA,institutional,UKZN Institutional Repository,http://www.ukzn.ac.za/homepage.aspx,https://v2.sherpa.ac.uk/id/repository/1696
http://scholar.ufs.ac.za:8080/xmlui,NA,institutional,KovsieScholar Repository,https://www.ufs.ac.za,https://v2.sherpa.ac.uk/id/repository/1697
http://ccur.lib.ccu.edu.tw/,http://ccur.lib.ccu.edu.tw/ir-oai/request,institutional,Chung Cheng University Institutional Repository,http://www.ccu.edu.tw/,https://v2.sherpa.ac.uk/id/repository/1698
http://openarchive.unior.it/,http://openarchive.unior.it/cgi/oai2,institutional,Open Archive University of Naples L'Orientale,http://www.unior.it/,https://v2.sherpa.ac.uk/id/repository/1699
http://rodin.uca.es/xmlui/,http://rodin.uca.es/oai/request,institutional,Repositorio de Objetos de Docencia e Investigación de la Universidad de Cádiz,http://www.uca.es/,https://v2.sherpa.ac.uk/id/repository/1700
http://eprints-phd.biblio.unitn.it/,http://eprints-phd.biblio.unitn.it/cgi/oai2,institutional,Unitn-eprints PhD,http://www.unitn.it/,https://v2.sherpa.ac.uk/id/repository/1701
http://scholarworks.umass.edu/esence/,NA,disciplinary,Ethics in Science and Engineering National Clearinghouse,http://www.umass.edu/,https://v2.sherpa.ac.uk/id/repository/1702
http://scholarship.law.cornell.edu/,http://scholarship.law.cornell.edu/do/oai/,disciplinary,Scholarship @ Cornell Law,http://www.lawschool.cornell.edu/library/,https://v2.sherpa.ac.uk/id/repository/1703
http://capl.washjeff.edu/,NA,disciplinary,Culturally Authentic Pictorial Lexicon,http://www.washjeff.edu/,https://v2.sherpa.ac.uk/id/repository/1704
http://madanpuraskar.org/index_mpp.php,NA,disciplinary,Madan Puraskar Pustakalaya,http://madanpuraskar.org/,https://v2.sherpa.ac.uk/id/repository/1705
http://www.disa.ukzn.ac.za/,NA,disciplinary,Digital Innovation South Africa,http://www.ukzn.ac.za/homepage.aspx,https://v2.sherpa.ac.uk/id/repository/1706
http://scholar.sun.ac.za/,http://scholar.sun.ac.za/oai/request,institutional,Stellenbosch University SUNScholar Repository,http://www.sun.ac.za/,https://v2.sherpa.ac.uk/id/repository/1707
https://uwspace.uwaterloo.ca,https://uwspace.uwaterloo.ca/oai/request,institutional,University of Waterloo's Institutional Repository,https://uwaterloo.ca,https://v2.sherpa.ac.uk/id/repository/1708
http://calcium.dcs.kcl.ac.uk/,http://calcium.dcs.kcl.ac.uk/cgi/oai2,institutional,Department of Computer Science E-Repository,http://www.kcl.ac.uk/index.aspx,https://v2.sherpa.ac.uk/id/repository/1709
http://digital.library.unt.edu/,http://digital.library.unt.edu/oai/,institutional,UNT Digital Library,http://www.unt.edu/,https://v2.sherpa.ac.uk/id/repository/1710
http://scireprints.lu.lv/,http://scireprints.lu.lv/cgi/oai2,institutional,Science and Religion Dialogue Prints,http://www.lu.lv/,https://v2.sherpa.ac.uk/id/repository/1711
http://nutnr.lib.nutn.edu.tw/,NA,institutional,National University of Tainan Institutional Repository,http://www.nutn.edu.tw/,https://v2.sherpa.ac.uk/id/repository/1712
https://opus4.kobv.de/opus4-th-wildau,https://opus4.kobv.de/opus4-th-wildau/oai,institutional,Open-Access-Repositorium der TH Wildau,http://th-wildau.de/bibliothek,https://v2.sherpa.ac.uk/id/repository/1713
http://comum.rcaap.pt/,http://comum.rcaap.pt/oaiextended/request,aggregating,Repositório Comum,http://www.rcaap.pt/,https://v2.sherpa.ac.uk/id/repository/1714
http://repositorio.hff.min-saude.pt/,http://repositorio.hff.min-saude.pt/oaiextended/request,institutional,Repositório do Hospital Prof. Doutor Fernando Fonseca,http://www.hff.min-saude.pt/,https://v2.sherpa.ac.uk/id/repository/1715
http://repositorio.ipcb.pt/,http://repositorio.ipcb.pt/oaiextended/request,institutional,Repositório do Instituto Politécnico de Castelo Branco,http://www.ipcb.pt/,https://v2.sherpa.ac.uk/id/repository/1716
http://repository.usu.ac.id/,http://repository.usu.ac.id/oai/request,institutional,Repositori Institusi Universitas Sumatera Utara,http://www.usu.ac.id/,https://v2.sherpa.ac.uk/id/repository/1717
http://repository.usu.ac.id/,http://repository.usu.ac.id/oai/request,institutional,The University Institutional Repository,http://www.usu.ac.id/,https://v2.sherpa.ac.uk/id/repository/1717
http://agropedialabs.iitk.ac.in/openaccess/,NA,disciplinary,Open Access Agricultural Research Repository,http://www.iitk.ac.in/,https://v2.sherpa.ac.uk/id/repository/1719
http://acikerisim.bahcesehir.edu.tr:8080/xmlui/,http://acikerisim.bahcesehir.edu.tr:8080/oai/driver,institutional,Ulusal Üniversitelerarası Açık Erişim Sistemi  - Bahçeşehir Üniversitesi,http://www.library.bahcesehir.edu.tr/,https://v2.sherpa.ac.uk/id/repository/1721
http://polen.itu.edu.tr/,http://polen.itu.edu.tr/oai/request,institutional,İTÜ Akademik Açık Arşiv,http://www.itu.edu.tr/,https://v2.sherpa.ac.uk/id/repository/1722
http://www.openthesis.org/,NA,aggregating,Open Thesis,http://www.openthesis.org/about.html,https://v2.sherpa.ac.uk/id/repository/1724
http://eprints.ibb.waw.pl/,http://eprints.ibb.waw.pl/cgi/oai2,institutional,IBB PAS Repository,http://www.pan.pl/,https://v2.sherpa.ac.uk/id/repository/1725
https://phaidra.univie.ac.at,https://services.phaidra.univie.ac.at/api/oai,institutional,University of Vienna PHAIDRA,https://www.univie.ac.at,https://v2.sherpa.ac.uk/id/repository/1726
http://tesis.epg.uagrm.edu.bo/sdx/uagrm,NA,institutional,Escuela de Postgrado - Tesis Postgraduales,http://www.uagrm.edu.bo/,https://v2.sherpa.ac.uk/id/repository/1727
https://mospace.umsystem.edu/xmlui,https://mospace.umsystem.edu/oai/request,institutional,MOspace,http://www.umsystem.edu/,https://v2.sherpa.ac.uk/id/repository/1728
http://scholar.oxy.edu/,http://scholar.oxy.edu/do/oai/,institutional,Occidental College Scholar,http://www.oxy.edu/,https://v2.sherpa.ac.uk/id/repository/1729
http://eprints.usm.my/,http://eprints.usm.my/cgi/oai2,institutional,Repository@USM,http://www.usm.my/my/,https://v2.sherpa.ac.uk/id/repository/1730
http://centaur.reading.ac.uk/,http://centaur.reading.ac.uk/cgi/oai2,institutional,Central Archive at the University of Reading,http://www.reading.ac.uk/,https://v2.sherpa.ac.uk/id/repository/1731
http://openaccess.uoc.edu/webapps/o2/,http://openaccess.uoc.edu/webapps/dspace_rei_oai/request,institutional,O2 Repository,http://www.uoc.edu/,https://v2.sherpa.ac.uk/id/repository/1732
http://ginmu.naramed-u.ac.jp/,http://ginmu.naramed-u.ac.jp/dspace-oai/request,institutional,GINMU :Global Institutional repository of Nara Medical University,http://www.naramed-u.ac.jp/,https://v2.sherpa.ac.uk/id/repository/1733
http://ginmu.naramed-u.ac.jp/,http://ginmu.naramed-u.ac.jp/dspace-oai/request,institutional,奈良県立医科大学機関リポジトリ GINMU,http://www.naramed-u.ac.jp/,https://v2.sherpa.ac.uk/id/repository/1733
http://repositorio.upr.edu:8080/jspui/,NA,institutional,Repositorio de la Universidad de Puerto Rico,http://www.upr.edu/,https://v2.sherpa.ac.uk/id/repository/1734
http://www.biblioteca.ueb.edu.ec/,http://www.biblioteca.ueb.edu.ec/oai/request,institutional,Repositorio Digital Academico de la UEB,http://www.ueb.edu.ec/,https://v2.sherpa.ac.uk/id/repository/1735
http://repozytorium.amu.edu.pl,NA,institutional,Adam Mickiewicz University Repository,http://international.amu.edu.pl,https://v2.sherpa.ac.uk/id/repository/1736
http://repozytorium.amu.edu.pl,NA,institutional,Repozytorium Uniwersytetu Adama Mickiewicza,http://international.amu.edu.pl,https://v2.sherpa.ac.uk/id/repository/1736
http://dspace.ups.edu.ec/,http://dspace.ups.edu.ec/oai/request,institutional,Repositorio Digital Universidad Politécnica Salesiana,http://www.ups.edu.ec/,https://v2.sherpa.ac.uk/id/repository/1737
http://nsdl.niscair.res.in/,http://nsdl.niscair.res.in/dspace-oai/request,institutional,National Science Digital Library,http://www.niscair.res.in/,https://v2.sherpa.ac.uk/id/repository/1738
http://publications.jrc.ec.europa.eu/repository/,http://publications.jrc.ec.europa.eu/oai/request,aggregating,JRC Publications Repository,https://ec.europa.eu/jrc/en,https://v2.sherpa.ac.uk/id/repository/1739
http://fhs.diva-portal.org/smash/search.jsf,http://services.diva-portal.org/oai,institutional,Försvarshögskolan,http://www.fhs.se/,https://v2.sherpa.ac.uk/id/repository/1740
http://gih.diva-portal.org/smash/search.jsf,NA,institutional,Swedish School of Sport and Health Sciences,http://www.gih.se/,https://v2.sherpa.ac.uk/id/repository/1741
http://hh.diva-portal.org/smash/search.jsf,http://hh.diva-portal.org/dice/oai,institutional,Högskolebiblioteket i Halmstad Publikationer,http://www.hh.se/,https://v2.sherpa.ac.uk/id/repository/1743
http://hkr.diva-portal.org/smash/search.jsf,NA,institutional,Högskolan Kristianstad Publikationer,http://www.hkr.se/,https://v2.sherpa.ac.uk/id/repository/1745
http://hv.diva-portal.org/smash/search.jsf,NA,institutional,Högskolan Väst,http://www.hv.se/,https://v2.sherpa.ac.uk/id/repository/1746
http://miun.diva-portal.org/smash/search.jsf,NA,institutional,Mid Sweden University Publications,https://www.miun.se,https://v2.sherpa.ac.uk/id/repository/1747
http://miun.diva-portal.org/smash/search.jsf,NA,institutional,Mittuniversitetets Publikationer,https://www.miun.se,https://v2.sherpa.ac.uk/id/repository/1747
http://nai.diva-portal.org/smash/search.jsf,NA,institutional,Nordic Africa Institute,http://www.nai.uu.se/,https://v2.sherpa.ac.uk/id/repository/1748
https://uwe-repository.worktribe.com/,https://uwe-repository.worktribe.com/oaiprovider,institutional,UWE Research Repository,http://www.uwe.ac.uk/,https://v2.sherpa.ac.uk/id/repository/1749
http://dspace.espoch.edu.ec,https://dspace.espoch.edu.ec/oai,institutional,Repositorio Académico ESPOCH,https://www.espoch.edu.ec,https://v2.sherpa.ac.uk/id/repository/1750
http://dspace.ceu.es/,http://dspace.ceu.es/oai/request,institutional,CEU Repositorio Institucional,http://www.ceu.es/,https://v2.sherpa.ac.uk/id/repository/1751
http://www.informatik.uni-stuttgart.de/,http://www2.informatik.uni-stuttgart.de/cgi-bin/OAI/OAI.pl,institutional,"Universität Stuttgart, Fakultät 5, Germany, Computer Science Archive",http://www.uni-stuttgart.de/,https://v2.sherpa.ac.uk/id/repository/1752
http://ir.nust.na/xmlui/,NA,institutional,Ounongo Repository,http://www.polytechnic.edu.na/,https://v2.sherpa.ac.uk/id/repository/1753
http://amsdottorato.unibo.it/,http://amsdottorato.unibo.it/cgi/oai2,institutional,AMS Tesi di Dottorato,http://www.unibo.it/,https://v2.sherpa.ac.uk/id/repository/1754
http://elar.uniyar.ac.ru/jspui,http://elar.uniyar.ac.ru/oai/request,institutional,Elar at YarSU,http://www.uniyar.ac.ru/,https://v2.sherpa.ac.uk/id/repository/1755
http://gala.gre.ac.uk/,http://gala.gre.ac.uk/cgi/oai2,institutional,Greenwich Academic Literature Archive,http://www2.gre.ac.uk/,https://v2.sherpa.ac.uk/id/repository/1756
http://www.ekmair.ukma.edu.ua/,http://ekmair.ukma.kiev.ua/oai/request,institutional,Electronic Kyiv-Mohyla Academy Institutional Repository,http://www.ukma.kiev.ua/,https://v2.sherpa.ac.uk/id/repository/1757
http://repository.rmutp.ac.th/,NA,institutional,Rajamangala University of Technology Phra Nakhon Intellectual Repository,http://www.rmutp.ac.th/,https://v2.sherpa.ac.uk/id/repository/1758
http://ir.uz.ac.zw/,http://ir.uz.ac.zw/oai/,institutional,University of Zimbabwe Institutional Repository,http://www.uz.ac.zw/,https://v2.sherpa.ac.uk/id/repository/1760
http://bca.ucad.sn/jspui/,http://bca.ucad.sn/oai/request,institutional,Biens Culturels Africains,http://www.ucad.sn/,https://v2.sherpa.ac.uk/id/repository/1761
http://bjpa.org/,NA,institutional,Berman Jewish Policy Archive @ NYU Wagner,http://www.nyu.edu/,https://v2.sherpa.ac.uk/id/repository/1762
https://w3.avignon.inra.fr/dspace/,http://w3.avignon.inra.fr/dspace-oai/request,institutional,Dspace Avignon at Inra Avignon,http://www.avignon.inra.fr/,https://v2.sherpa.ac.uk/id/repository/1763
http://ubibliorum.ubi.pt/,NA,institutional,uBibliorum,http://www.ubi.pt/,https://v2.sherpa.ac.uk/id/repository/1765
http://www.jamstec.go.jp/jir/,http://www.jamstec.go.jp/jir/infolib/oai_repository/repository,institutional,JAMSTEC Repository,http://www.jamstec.go.jp/e/,https://v2.sherpa.ac.uk/id/repository/1766
http://www.jamstec.go.jp/jir/,http://www.jamstec.go.jp/jir/infolib/oai_repository/repository,institutional,JAMSTEC機関リポジトリ,http://www.jamstec.go.jp/e/,https://v2.sherpa.ac.uk/id/repository/1766
http://aura.abdn.ac.uk/,http://aura.abdn.ac.uk/dspace-oai/request,institutional,Aberdeen University Research Archive,http://www.abdn.ac.uk/,https://v2.sherpa.ac.uk/id/repository/1767
http://dyuthi.cusat.ac.in/,http://dyuthi.cusat.ac.in/oai/request,institutional,Digital repository of Cochin University of Science & Technology,http://www.cusat.nic.in/,https://v2.sherpa.ac.uk/id/repository/1768
http://repositorio.uasb.edu.ec/,http://repositorio.uasb.edu.ec/oai/request?,institutional,Repositorio UASB-DIGITAL,http://www.uasb.edu.ec/,https://v2.sherpa.ac.uk/id/repository/1769
http://repositorio.maeug.edu.ec/,NA,institutional,Postgrado de la FF. CC. AA. Universidad de Guayaquil,http://www.ug.edu.ec/default.aspx,https://v2.sherpa.ac.uk/id/repository/1770
https://digitalscholarship.unlv.edu,https://digitalscholarship.unlv.edu/do/oai,institutional,Digital Scholarship@UNLV,https://www.unlv.edu,https://v2.sherpa.ac.uk/id/repository/1772
http://dspace.gsom.pu.ru/jspui/,http://dspace.gsom.pu.ru/oai/request,institutional,OpenArchive@GSOM (Открытый архив Высшей школы менеджмента),http://www.spbu.ru/,https://v2.sherpa.ac.uk/id/repository/1773
http://trace.tennessee.edu/,NA,institutional,Tennessee Research and Creative Exchange,http://www.utk.edu/,https://v2.sherpa.ac.uk/id/repository/1774
http://discovery.dundee.ac.uk/,http://discovery.dundee.ac.uk/ws/oai,institutional,University of Dundee Online Publications,http://www.dundee.ac.uk/,https://v2.sherpa.ac.uk/id/repository/1775
https://nih.brage.unit.no,https://nih.brage.unit.no/nih-oai/,institutional,Brage NIH,http://www.nih.no/,https://v2.sherpa.ac.uk/id/repository/1777
https://hiof.brage.unit.no,https://hiof.brage.unit.no/hiof-oai/request,institutional,HIØ Brage,http://www.hiof.no/,https://v2.sherpa.ac.uk/id/repository/1779
http://cycuir.lib.cycu.edu.tw/,NA,institutional,Chung Yuan Christian University Institutional Repository,http://www.cycu.edu.tw/,https://v2.sherpa.ac.uk/id/repository/1783
http://researchrepository.murdoch.edu.au/,http://researchrepository.murdoch.edu.au/cgi/oai2,institutional,Research Repository,http://www.murdoch.edu.au/,https://v2.sherpa.ac.uk/id/repository/1784
http://riuma.uma.es/,http://riuma.uma.es/oai/request,institutional,Repositorio Institucional Universidad de Málaga,http://www.uma.es/,https://v2.sherpa.ac.uk/id/repository/1785
https://ri.ufg.edu.sv/jspui,https://ri.ufg.edu.sv/oai/request,institutional,Repositorio Institucional Universidad Francisco Gavidia,http://www.ufg.edu.sv/,https://v2.sherpa.ac.uk/id/repository/1786
http://ir.cmu.edu.tw/ir/,NA,institutional,China Medical University Institutional Repository,http://www.cmu.edu.tw/,https://v2.sherpa.ac.uk/id/repository/1787
http://ir.lib.pccu.edu.tw/,http://ir.lib.pccu.edu.tw/ir-oai/request,institutional,Chinese Culture University Institutional Repository(中國文化大學機構典藏),http://www.pccu.edu.tw/,https://v2.sherpa.ac.uk/id/repository/1788
https://uis.brage.unit.no,https://uis.brage.unit.no/uis-oai/request,institutional,UiS Brage,http://www.uis.no/,https://v2.sherpa.ac.uk/id/repository/1789
https://vid.brage.unit.no,https://vid.brage.unit.no/vid-oai/request,institutional,VID:Open,https://www.vid.no/,https://v2.sherpa.ac.uk/id/repository/1791
https://mfopen.mf.no,https://mfopen.mf.no/mf-oai/request,institutional,MF Open,http://www.mf.no/,https://v2.sherpa.ac.uk/id/repository/1792
https://biopen.bi.no,https://biopen.bi.no/bi-oai/,institutional,BI Open,http://www.bi.no/,https://v2.sherpa.ac.uk/id/repository/1793
https://uia.brage.unit.no/uia-xmlui/,https://uia.brage.unit.no/uia-oai/request?verb=Identify,institutional,Agder University Research Archive,http://www.uia.no/,https://v2.sherpa.ac.uk/id/repository/1794
https://imr.brage.unit.no,https://imr.brage.unit.no/imr-oai/request,institutional,Brage IMR,http://www.imr.no/,https://v2.sherpa.ac.uk/id/repository/1796
https://nordopen.nord.no,https://nordopen.nord.no/nord-oai/request,institutional,Nord Open Research Archive,https://www.nord.no/,https://v2.sherpa.ac.uk/id/repository/1797
https://himolde.brage.unit.no,https://himolde.brage.unit.no/himolde-oai/request,institutional,Brage HiM,http://www.himolde.no/,https://v2.sherpa.ac.uk/id/repository/1798
https://brage.inn.no,https://brage.inn.no/inn-oai/request,institutional,Brage INN,https://www.inn.no/,https://v2.sherpa.ac.uk/id/repository/1800
https://brage.npolar.no,https://brage.npolar.no/npolar-oai/request,institutional,Brage NP,https://www.npolar.no,https://v2.sherpa.ac.uk/id/repository/1803
https://openarchive.usn.no,https://openarchive.usn.no/usn-oai/request,institutional,USN Open Archive,https://www.usn.no/,https://v2.sherpa.ac.uk/id/repository/1804
https://bravo.hivolda.no,https://bravo.hivolda.no/hivolda-oai/,institutional,BraVo,http://www.hivolda.no/,https://v2.sherpa.ac.uk/id/repository/1805
https://nla.brage.unit.no,https://nla.brage.unit.no/nla-oai/request,institutional,NLA Brage,http://www.nla.no/,https://v2.sherpa.ac.uk/id/repository/1807
https://nmh.brage.unit.no,https://nmh.brage.unit.no/nmh-oai/request,institutional,NMH Brage,http://www.nmh.no/,https://v2.sherpa.ac.uk/id/repository/1808
https://phs.brage.unit.no,https://phs.brage.unit.no/phs-oai/request,institutional,PIA,http://www.phs.no/,https://v2.sherpa.ac.uk/id/repository/1809
https://ruidera.uclm.es/xmlui,NA,institutional,RUIdeRA,http://www.uclm.es/,https://v2.sherpa.ac.uk/id/repository/1811
http://tedprints.tedankara.k12.tr/,http://tedprints.tedankara.k12.tr/cgi/oai2,institutional,TED Ankara College IB Thesis,http://www.tedankara.k12.tr/,https://v2.sherpa.ac.uk/id/repository/1813
http://drops.dagstuhl.de/,http://drops.dagstuhl.de/opus/phpoai/oai2.php,institutional,Dagstuhl Research Online Publication Server,http://www.dagstuhl.de/,https://v2.sherpa.ac.uk/id/repository/1814
http://repositorio.utec.edu.sv:8080/jspui/,NA,institutional,Repositorio Institucional de la Universidad Tecnológica de El Salvador,http://www.utec.edu.sv/,https://v2.sherpa.ac.uk/id/repository/1815
http://repositorio.utec.edu.sv:8080/jspui/,NA,institutional,Institutional Repository of the Technological University of El Salvador,http://www.utec.edu.sv/,https://v2.sherpa.ac.uk/id/repository/1815
https://research.tees.ac.uk/en/publications/,NA,institutional,Teeside University's Research Repository,http://www.tees.ac.uk/,https://v2.sherpa.ac.uk/id/repository/1816
